Name,Price,Picture link
Classic Fit Cotton Mesh Shirt,"€ 119,00",https://www.ralphlauren.eu/pt/en/classic-fit-cotton-mesh-shirt-509367.html?cgid=men-big-tall&dwvar509367_colorname=Palm%20Green%20Heather%2FC7975&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Bear Mesh Rugby,"€ 155,00",https://www.ralphlauren.eu/pt/en/classic-fit-bear-mesh-rugby-492032.html?cgid=men-big-tall&webcat=MEN%2FClothing%2FBig%20%20%20Tall&dwvar492032_colorname=College%20Green%20Multi
Classic Fit Mesh Polo Shirt,"€ 139,00",https://www.ralphlauren.eu/pt/en/classic-fit-mesh-polo-shirt-446969.html?cgid=men-big-tall&dwvar446969_colorname=Polo%20Black&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Fleece Letterman Jacket,"€ 399,00",https://www.ralphlauren.eu/pt/en/fleece-letterman-jacket-492035.html?dwvar492035_colorname=College%20Green%2F%20Cruise%20Nav&cgid=men-big-tall&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Interlock Polo,"€ 119,00",https://www.ralphlauren.eu/pt/en/classic-fit-interlock-polo-509374.html?cgid=men-big-tall&dwvar509374_colorname=Multi%20Diamond&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Ski Bear Sweatshirt,"€ 229,00",https://www.ralphlauren.eu/pt/en/ski-bear-sweatshirt-492047.html?cgid=men-big-tall&webcat=MEN%2FClothing%2FBig%20%20%20Tall&dwvar492047_colorname=White%20Multi
Classic Fit Soft-Touch Polo,"€ 109,00",https://www.ralphlauren.eu/pt/en/classic-fit-soft-touch-polo-401484.html?cgid=men-big-tall&dwvar401484_colorname=Hampton%20Pink%20Heather&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Colour-Blocked Fleece Hoodie,"€ 229,00",https://www.ralphlauren.eu/pt/en/colour-blocked-fleece-hoodie-509382.html?cgid=men-big-tall&dwvar509382_colorname=White%20Multi&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Mesh Polo Shirt,"€ 149,00",https://www.ralphlauren.eu/pt/en/classic-fit-mesh-polo-shirt-516163.html?cgid=men-big-tall&dwvar516163_colorname=Andover%20Heather&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Mesh Polo Shirt,"€ 99,00",https://www.ralphlauren.eu/pt/en/classic-fit-mesh-polo-shirt-373837.html?dwvar373837_colorname=Andover%20Heather&cgid=men-big-tall&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Cotton-Blend Graphic Hoodie,"€ 159,00",https://www.ralphlauren.eu/pt/en/cotton-blend-graphic-hoodie-483633.html?cgid=men-big-tall&webcat=MEN%2FClothing%2FBig%20%20%20Tall&dwvar483633_colorname=Bastille%20Blue
Plaid Cotton Canvas Jacket,"€ 399,00",https://www.ralphlauren.eu/pt/en/plaid-cotton-canvas-jacket-487145.html?cgid=men-big-tall&dwvar487145_colorname=Gordon%20Plaid&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Striped Shirt,"€ 129,00",https://www.ralphlauren.eu/pt/en/classic-fit-striped-shirt-487147.html?cgid=men-big-tall&dwvar487147_colorname=Skull%20And%20Oars&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Plaid Workshirt,"€ 179,00",https://www.ralphlauren.eu/pt/en/classic-fit-plaid-workshirt-492029.html?cgid=men-big-tall&dwvar492029_colorname=3424%20Pine%2FNavy%20Multi&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Striped Shirt,"€ 109,00",https://www.ralphlauren.eu/pt/en/classic-fit-striped-shirt-508998.html?cgid=men-big-tall&dwvar508998_colorname=Blue%2FWhite%20Multi&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Crewneck T-Shirt,"€ 69,00",https://www.ralphlauren.eu/pt/en/classic-fit-crewneck-t-shirt-468919.html?cgid=men-big-tall&dwvar468919_colorname=Estate%20Olive%2FC4983&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Bear Mesh Polo,"€ 149,00",https://www.ralphlauren.eu/pt/en/classic-fit-bear-mesh-polo-492040.html?dwvar492040_colorname=Classic%20Wine&cgid=men-big-tall&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Striped Tee,"€ 75,00",https://www.ralphlauren.eu/pt/en/classic-fit-striped-tee-483625.html?dwvar483625_colorname=Classis%20Wine%2FNewport%20Navy&cgid=men-big-tall&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Striped Mesh Polo,"€ 139,00",https://www.ralphlauren.eu/pt/en/classic-fit-striped-mesh-polo-487156.html?cgid=men-big-tall&dwvar487156_colorname=Cruise%20Navy%20Multi&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Oxford Shirt,"€ 119,00",https://www.ralphlauren.eu/pt/en/classic-fit-oxford-shirt-516206.html?cgid=men-big-tall&dwvar516206_colorname=4518a%20Blue%2FTurquoise%20Mult&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Stretch Mesh Polo,"€ 109,00",https://www.ralphlauren.eu/pt/en/classic-fit-stretch-mesh-polo-468920.html?cgid=men-big-tall&dwvar468920_colorname=Taylor%20Rose&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Classic Fit Long-Sleeve Polo,"€ 109,00",https://www.ralphlauren.eu/pt/en/classic-fit-long-sleeve-polo-458646.html?cgid=men-big-tall&dwvar458646_colorname=White&webcat=MEN%2FClothing%2FBig%20%20%20Tall
Double-Knit Jogger,"€ 119,00",https://www.ralphlauren.eu/pt/en/double-knit-jogger-459513.html?cgid=men-big-tall&dwvar459513_colorname=Aviator%20Navy&webcat=MEN%2FClothing%2FBig%20%20%20Tall
